Image Sticker,Slice Index,Model,IoU,Dice
lung_010,110,EfficientSAM (VIT-small),0.4707818930041152,0.6401790710688304
lung_010,111,EfficientSAM (VIT-tiny),0.579520697167756,0.7337931034482759
lung_010,111,EfficientSAM (VIT-small),0.4643962848297213,0.6342494714587738
lung_010,112,EfficientSAM (VIT-tiny),0.5826155050900548,0.7362691736763978
lung_010,112,EfficientSAM (VIT-small),0.5504587155963303,0.7100591715976331
lung_010,113,EfficientSAM (VIT-tiny),0.6319498825371965,0.77447216890595
lung_010,113,EfficientSAM (VIT-small),0.6069094304388422,0.7553747821034282
lung_010,114,EfficientSAM (VIT-tiny),0.3729508196721312,0.5432835820895522
lung_010,114,EfficientSAM (VIT-small),0.4513064133016627,0.6219312602291326
lung_010,115,EfficientSAM (VIT-tiny),0.3566591422121896,0.5257903494176372
lung_010,115,EfficientSAM (VIT-small),0.4461538461538462,0.6170212765957447
lung_010,116,EfficientSAM (VIT-tiny),0.3386666666666666,0.5059760956175299
lung_010,116,EfficientSAM (VIT-small),0.4422535211267606,0.61328125
lung_010,117,EfficientSAM (VIT-tiny),0.5882352941176471,0.7407407407407407
lung_010,117,EfficientSAM (VIT-small),0.5186721991701245,0.6830601092896175
lung_010,118,EfficientSAM (VIT-tiny),0.4304932735426009,0.6018808777429467
lung_010,118,EfficientSAM (VIT-small),0.4502164502164502,0.6208955223880597
lung_057,46,EfficientSAM (VIT-tiny),0.4110429447852761,0.5826086956521739
lung_057,46,EfficientSAM (VIT-small),0.2756410256410256,0.4321608040201005
lung_057,47,EfficientSAM (VIT-tiny),0.4406779661016949,0.611764705882353
lung_057,47,EfficientSAM (VIT-small),0.3690773067331671,0.5391621129326047
lung_057,48,EfficientSAM (VIT-tiny),0.3494208494208494,0.5178826895565093
lung_057,48,EfficientSAM (VIT-small),0.3024193548387097,0.4643962848297213
lung_057,49,EfficientSAM (VIT-tiny),0.4583333333333333,0.6285714285714286
lung_057,49,EfficientSAM (VIT-small),0.3484602917341977,0.5168269230769231
lung_057,50,EfficientSAM (VIT-tiny),0.5813953488372093,0.7352941176470589
lung_057,50,EfficientSAM (VIT-small),0.3526405451448041,0.5214105793450882
lung_057,51,EfficientSAM (VIT-tiny),0.5439739413680782,0.7046413502109705
lung_057,51,EfficientSAM (VIT-small),0.3935599284436494,0.5648267008985879
lung_057,52,EfficientSAM (VIT-tiny),0.398477157360406,0.5698729582577132
lung_057,52,EfficientSAM (VIT-small),0.3846153846153846,0.5555555555555556
lung_023,364,EfficientSAM (VIT-tiny),0.5910652920962199,0.7429805615550756
lung_023,364,EfficientSAM (VIT-small),0.5197368421052632,0.683982683982684
lung_023,365,EfficientSAM (VIT-tiny),0.569078947368421,0.7253668763102725
lung_023,365,EfficientSAM (VIT-small),0.3627450980392157,0.5323741007194245
lung_023,366,EfficientSAM (VIT-tiny),0.4253968253968254,0.5968819599109132
lung_023,366,EfficientSAM (VIT-small),0.5189873417721519,0.6833333333333333
lung_023,367,EfficientSAM (VIT-tiny),0.3775510204081632,0.5481481481481482
lung_023,367,EfficientSAM (VIT-small),0.4366666666666666,0.6078886310904872
lung_023,368,EfficientSAM (VIT-tiny),0.3365079365079365,0.503562945368171
lung_023,368,EfficientSAM (VIT-small),0.4934210526315789,0.6607929515418502
lung_023,369,EfficientSAM (VIT-tiny),0.5276243093922652,0.6907775768535263
lung_023,369,EfficientSAM (VIT-small),0.5587301587301587,0.7169042769857433
lung_023,370,EfficientSAM (VIT-tiny),0.5289017341040463,0.6918714555765595
lung_023,370,EfficientSAM (VIT-small),0.5527156549520766,0.7119341563786008
lung_023,371,EfficientSAM (VIT-tiny),0.5795454545454546,0.7338129496402878
lung_023,371,EfficientSAM (VIT-small),0.6312684365781711,0.7739602169981917
lung_023,372,EfficientSAM (VIT-tiny),0.6468646864686468,0.7855711422845691
lung_023,372,EfficientSAM (VIT-small),0.5559322033898305,0.7145969498910676
lung_023,373,EfficientSAM (VIT-tiny),0.6171428571428571,0.7632508833922261
lung_023,373,EfficientSAM (VIT-small),0.6196721311475409,0.7651821862348178
lung_023,374,EfficientSAM (VIT-tiny),0.598705501618123,0.7489878542510121
lung_023,374,EfficientSAM (VIT-small),0.5423728813559322,0.7032967032967034
lung_023,375,EfficientSAM (VIT-tiny),0.6430317848410758,0.7827380952380952
lung_023,375,EfficientSAM (VIT-small),0.5612745098039216,0.7189952904238619
lung_023,376,EfficientSAM (VIT-tiny),0.5938566552901023,0.7451820128479657
lung_023,376,EfficientSAM (VIT-small),0.4862068965517241,0.654292343387471
lung_023,377,EfficientSAM (VIT-tiny),0.5603715170278638,0.7182539682539683
lung_023,377,EfficientSAM (VIT-small),0.4826498422712933,0.6510638297872341
lung_023,378,EfficientSAM (VIT-tiny),0.561038961038961,0.718801996672213
lung_023,378,EfficientSAM (VIT-small),0.5104712041884817,0.6759098786828422
lung_023,379,EfficientSAM (VIT-tiny),0.587378640776699,0.7400611620795107
lung_023,379,EfficientSAM (VIT-small),0.5901234567901235,0.7422360248447205
lung_023,380,EfficientSAM (VIT-tiny),0.600997506234414,0.7507788161993769
lung_023,380,EfficientSAM (VIT-small),0.594059405940594,0.7453416149068323
lung_023,381,EfficientSAM (VIT-tiny),0.6597222222222222,0.7949790794979079
lung_023,381,EfficientSAM (VIT-small),0.6428571428571429,0.782608695652174
lung_023,382,EfficientSAM (VIT-tiny),0.6926605504587156,0.8184281842818428
lung_023,382,EfficientSAM (VIT-small),0.6132723112128147,0.7602836879432624
lung_023,383,EfficientSAM (VIT-tiny),0.6313645621181263,0.7740324594257179
lung_023,383,EfficientSAM (VIT-small),0.594704684317719,0.7458492975734355
lung_023,384,EfficientSAM (VIT-tiny),0.6349809885931559,0.7767441860465116
lung_023,384,EfficientSAM (VIT-small),0.5838264299802761,0.7372353673723536
lung_023,385,EfficientSAM (VIT-tiny),0.5906542056074766,0.7426556991774383
lung_023,385,EfficientSAM (VIT-small),0.5307262569832403,0.6934306569343066
lung_023,386,EfficientSAM (VIT-tiny),0.6633466135458167,0.7976047904191617
lung_023,386,EfficientSAM (VIT-small),0.5941176470588235,0.7453874538745388
lung_023,387,EfficientSAM (VIT-tiny),0.5227817745803357,0.6866141732283465
lung_023,387,EfficientSAM (VIT-small),0.5539906103286385,0.7129909365558912
lung_023,388,EfficientSAM (VIT-tiny),0.523121387283237,0.6869070208728653
lung_023,388,EfficientSAM (VIT-small),0.5067750677506775,0.6726618705035972
lung_023,389,EfficientSAM (VIT-tiny),0.5307262569832403,0.6934306569343066
lung_023,389,EfficientSAM (VIT-small),0.5039787798408488,0.6701940035273368
lung_023,390,EfficientSAM (VIT-tiny),0.5798045602605864,0.734020618556701
lung_023,390,EfficientSAM (VIT-small),0.5408805031446541,0.7020408163265306
lung_023,391,EfficientSAM (VIT-tiny),0.6340579710144928,0.7760532150776053
lung_023,391,EfficientSAM (VIT-small),0.5780141843971631,0.7325842696629213
lung_023,392,EfficientSAM (VIT-tiny),0.5468164794007491,0.7070217917675545
lung_023,392,EfficientSAM (VIT-small),0.4965034965034965,0.6635514018691588
lung_023,393,EfficientSAM (VIT-tiny),0.6325757575757576,0.7749419953596288
lung_023,393,EfficientSAM (VIT-small),0.6147186147186147,0.7613941018766756
lung_023,394,EfficientSAM (VIT-tiny),0.6383763837638377,0.7792792792792793
lung_023,394,EfficientSAM (VIT-small),0.5962962962962963,0.7470997679814385
lung_023,395,EfficientSAM (VIT-tiny),0.6275303643724697,0.7711442786069652
lung_023,395,EfficientSAM (VIT-small),0.5925925925925926,0.7441860465116279
lung_023,396,EfficientSAM (VIT-tiny),0.6926229508196722,0.8184019370460048
lung_023,396,EfficientSAM (VIT-small),0.5925925925925926,0.7441860465116279
lung_023,397,EfficientSAM (VIT-tiny),0.6742424242424242,0.8054298642533937
lung_023,397,EfficientSAM (VIT-small),0.6730769230769231,0.8045977011494253
lung_023,398,EfficientSAM (VIT-tiny),0.5777777777777777,0.7323943661971831
lung_023,398,EfficientSAM (VIT-small),0.5502183406113537,0.7098591549295775
lung_023,399,EfficientSAM (VIT-tiny),0.5399239543726235,0.7012345679012346
lung_023,399,EfficientSAM (VIT-small),0.5590551181102362,0.7171717171717171
lung_023,400,EfficientSAM (VIT-tiny),0.5391304347826087,0.7005649717514124
lung_023,400,EfficientSAM (VIT-small),0.5281385281385281,0.6912181303116147
lung_023,401,EfficientSAM (VIT-tiny),0.4728033472803347,0.6420454545454546
lung_023,401,EfficientSAM (VIT-small),0.4954128440366973,0.6625766871165644
lung_023,402,EfficientSAM (VIT-tiny),0.5609756097560976,0.71875
lung_023,402,EfficientSAM (VIT-small),0.5564516129032258,0.7150259067357513
lung_023,403,EfficientSAM (VIT-tiny),0.4496124031007752,0.6203208556149733
lung_023,403,EfficientSAM (VIT-small),0.5171102661596958,0.681704260651629
lung_023,404,EfficientSAM (VIT-tiny),0.4201680672268907,0.591715976331361
lung_023,404,EfficientSAM (VIT-small),0.4170212765957446,0.5885885885885885
lung_023,405,EfficientSAM (VIT-tiny),0.4009661835748792,0.5724137931034483
lung_023,405,EfficientSAM (VIT-small),0.3768844221105528,0.5474452554744526
lung_023,406,EfficientSAM (VIT-tiny),0.4102564102564102,0.5818181818181818
lung_023,406,EfficientSAM (VIT-small),0.1911764705882352,0.3209876543209876
lung_023,407,EfficientSAM (VIT-tiny),0.2790697674418604,0.4363636363636363
lung_023,407,EfficientSAM (VIT-small),0.3645833333333333,0.5343511450381679
lung_069,91,EfficientSAM (VIT-tiny),0.2558139534883721,0.4074074074074074
lung_069,91,EfficientSAM (VIT-small),0.2156862745098039,0.3548387096774194
lung_069,92,EfficientSAM (VIT-tiny),0.5416666666666666,0.7027027027027027
lung_069,92,EfficientSAM (VIT-small),0.4677419354838709,0.6373626373626373
lung_069,93,EfficientSAM (VIT-tiny),0.3194444444444444,0.4842105263157895
lung_069,93,EfficientSAM (VIT-small),0.4235294117647059,0.5950413223140496
lung_069,94,EfficientSAM (VIT-tiny),0.5,0.6666666666666666
lung_069,94,EfficientSAM (VIT-small),0.5373134328358209,0.6990291262135923
lung_069,95,EfficientSAM (VIT-tiny),0.3071428571428571,0.4699453551912568
lung_069,95,EfficientSAM (VIT-small),0.389937106918239,0.5610859728506787
lung_069,96,EfficientSAM (VIT-tiny),0.2627118644067797,0.4161073825503356
lung_069,96,EfficientSAM (VIT-small),0.384,0.5549132947976878
lung_069,97,EfficientSAM (VIT-tiny),0.2285714285714285,0.3720930232558139
lung_069,97,EfficientSAM (VIT-small),0.3291925465838509,0.4953271028037383
lung_069,98,EfficientSAM (VIT-tiny),0.461038961038961,0.6311111111111111
lung_069,98,EfficientSAM (VIT-small),0.3356164383561644,0.5025641025641026
lung_069,99,EfficientSAM (VIT-tiny),0.2138728323699422,0.3523809523809524
lung_069,99,EfficientSAM (VIT-small),0.2756756756756757,0.4322033898305085
lung_069,100,EfficientSAM (VIT-tiny),0.136986301369863,0.2409638554216867
lung_069,100,EfficientSAM (VIT-small),0.26875,0.4236453201970443
lung_069,101,EfficientSAM (VIT-tiny),0.2650176678445229,0.4189944134078212
lung_069,101,EfficientSAM (VIT-small),0.2696629213483146,0.4247787610619469
lung_069,102,EfficientSAM (VIT-tiny),0.1343283582089552,0.2368421052631578
lung_069,102,EfficientSAM (VIT-small),0.0820895522388059,0.1517241379310344
lung_069,103,EfficientSAM (VIT-tiny),0.1975308641975308,0.3298969072164948
lung_069,103,EfficientSAM (VIT-small),0.1382113821138211,0.2428571428571428
lung_069,104,EfficientSAM (VIT-tiny),0.1428571428571428,0.25
lung_069,104,EfficientSAM (VIT-small),0.1454545454545454,0.2539682539682539
lung_069,105,EfficientSAM (VIT-tiny),0.1333333333333333,0.2352941176470588
lung_069,105,EfficientSAM (VIT-small),0.088235294117647,0.1621621621621621
lung_031,216,EfficientSAM (VIT-tiny),0.2418812989921612,0.3895401262398557
lung_031,216,EfficientSAM (VIT-small),0.2533632286995516,0.404293381037567
lung_031,217,EfficientSAM (VIT-tiny),0.3667205169628433,0.5366430260047281
lung_031,217,EfficientSAM (VIT-small),0.3654458598726114,0.5352769679300291
lung_031,218,EfficientSAM (VIT-tiny),0.2147058823529411,0.3535108958837772
lung_031,218,EfficientSAM (VIT-small),0.2373887240356083,0.3836930455635491
lung_031,219,EfficientSAM (VIT-tiny),0.3879598662207358,0.5590361445783133
lung_031,219,EfficientSAM (VIT-small),0.4221724524076148,0.5937007874015748
lung_031,220,EfficientSAM (VIT-tiny),0.4425917103382563,0.6136063408190224
lung_031,220,EfficientSAM (VIT-small),0.4602490421455938,0.6303706133158412
lung_031,221,EfficientSAM (VIT-tiny),0.4466165413533834,0.6174636174636174
lung_031,221,EfficientSAM (VIT-small),0.4416788677403611,0.6127285037237644
lung_031,222,EfficientSAM (VIT-tiny),0.5162355531095212,0.6809437386569873
lung_031,222,EfficientSAM (VIT-small),0.5108153078202995,0.6762114537444934
lung_031,223,EfficientSAM (VIT-tiny),0.5007052186177715,0.6672932330827067
lung_031,223,EfficientSAM (VIT-small),0.4836753731343283,0.6519962276013832
lung_031,224,EfficientSAM (VIT-tiny),0.6056285178236398,0.7543818649217107
lung_031,224,EfficientSAM (VIT-small),0.6768361581920904,0.807277628032345
lung_031,225,EfficientSAM (VIT-tiny),0.6454862456412244,0.7845538026842477
lung_031,225,EfficientSAM (VIT-small),0.6624179219775975,0.7969330855018587
lung_031,226,EfficientSAM (VIT-tiny),0.7046471600688469,0.8267366720516963
lung_031,226,EfficientSAM (VIT-small),0.6365455151717239,0.7779136104319478
lung_031,227,EfficientSAM (VIT-tiny),0.5951816745655608,0.7462243129487497
lung_031,227,EfficientSAM (VIT-small),0.6015434606011373,0.7512046664975907
lung_031,228,EfficientSAM (VIT-tiny),0.5894148586456279,0.7416752843846949
lung_031,228,EfficientSAM (VIT-small),0.6093226022803487,0.7572410918941446
lung_031,229,EfficientSAM (VIT-tiny),0.6552511415525114,0.7917241379310345
lung_031,229,EfficientSAM (VIT-small),0.6001506024096386,0.7501176470588236
lung_031,230,EfficientSAM (VIT-tiny),0.6200931470392548,0.7655030800821355
lung_031,230,EfficientSAM (VIT-small),0.5899137358991373,0.7420701168614358
lung_031,231,EfficientSAM (VIT-tiny),0.5687865022712524,0.725129265770424
lung_031,231,EfficientSAM (VIT-small),0.5576066199872692,0.7159787494891704
lung_031,232,EfficientSAM (VIT-tiny),0.522202486678508,0.6861143523920653
lung_031,232,EfficientSAM (VIT-small),0.5901988636363636,0.7422956677087986
lung_031,233,EfficientSAM (VIT-tiny),0.6008518405841192,0.7506651463321931
lung_031,233,EfficientSAM (VIT-small),0.6461870947823403,0.7850712678169542
lung_031,234,EfficientSAM (VIT-tiny),0.613237139272271,0.7602566595372351
lung_031,234,EfficientSAM (VIT-small),0.6417910447761194,0.7818181818181819
lung_031,235,EfficientSAM (VIT-tiny),0.5157930107526881,0.6805586344491243
lung_031,235,EfficientSAM (VIT-small),0.5611052072263549,0.718856364874064
lung_031,236,EfficientSAM (VIT-tiny),0.5354439091534756,0.6974450918870462
lung_031,236,EfficientSAM (VIT-small),0.5516265912305516,0.7110300820419325
lung_031,237,EfficientSAM (VIT-tiny),0.5441860465116279,0.7048192771084337
lung_031,237,EfficientSAM (VIT-small),0.5224032586558045,0.6862876254180602
lung_031,238,EfficientSAM (VIT-tiny),0.4981636060100167,0.6650323155783374
lung_031,238,EfficientSAM (VIT-small),0.5363298411625549,0.6981962164540255
lung_031,239,EfficientSAM (VIT-tiny),0.5391001606855919,0.700539411867061
lung_031,239,EfficientSAM (VIT-small),0.562634989200864,0.7201105736005529
lung_031,240,EfficientSAM (VIT-tiny),0.4964992389649924,0.6635475996745321
lung_031,240,EfficientSAM (VIT-small),0.5475609756097561,0.7076438140267928
lung_031,241,EfficientSAM (VIT-tiny),0.5608818251730325,0.7186730169157497
lung_031,241,EfficientSAM (VIT-small),0.5048447204968944,0.6709592207363381
lung_031,242,EfficientSAM (VIT-tiny),0.5351595594464841,0.6972038263428992
lung_031,242,EfficientSAM (VIT-small),0.5267653758542141,0.6900410294666169
lung_031,243,EfficientSAM (VIT-tiny),0.4504048582995951,0.6210746685275645
lung_031,243,EfficientSAM (VIT-small),0.5354464894342195,0.6974472807991121
lung_031,244,EfficientSAM (VIT-tiny),0.5088734567901234,0.6745077985170034
lung_031,244,EfficientSAM (VIT-small),0.5532739248353351,0.7123971065103517
lung_031,245,EfficientSAM (VIT-tiny),0.4896943852167733,0.6574427480916031
lung_031,245,EfficientSAM (VIT-small),0.5994287754373439,0.7495535714285714
lung_031,246,EfficientSAM (VIT-tiny),0.5189067764882067,0.6832634951934927
lung_031,246,EfficientSAM (VIT-small),0.6128790715087982,0.7599814298978644
lung_031,247,EfficientSAM (VIT-tiny),0.5124902419984387,0.6776774193548387
lung_031,247,EfficientSAM (VIT-small),0.5780323982615567,0.7325988983475212
lung_031,248,EfficientSAM (VIT-tiny),0.4951321279554937,0.6623255813953488
lung_031,248,EfficientSAM (VIT-small),0.5493958777540867,0.7091743119266055
lung_031,249,EfficientSAM (VIT-tiny),0.5418973791066815,0.7028968158965765
lung_031,249,EfficientSAM (VIT-small),0.5906853464596744,0.7426803142109022
lung_031,250,EfficientSAM (VIT-tiny),0.5041257367387033,0.6703239289446186
lung_031,250,EfficientSAM (VIT-small),0.523019493985898,0.6868191721132898
lung_031,251,EfficientSAM (VIT-tiny),0.4548887956357532,0.6253244880299971
lung_031,251,EfficientSAM (VIT-small),0.5363201391909526,0.6981879954699887
lung_031,252,EfficientSAM (VIT-tiny),0.6022350993377483,0.7517437354688711
lung_031,252,EfficientSAM (VIT-small),0.5753424657534246,0.7304347826086957
lung_031,253,EfficientSAM (VIT-tiny),0.5818639798488665,0.7356687898089171
lung_031,253,EfficientSAM (VIT-small),0.541795665634675,0.7028112449799196
lung_031,254,EfficientSAM (VIT-tiny),0.6361802286482852,0.7776407727085902
lung_031,254,EfficientSAM (VIT-small),0.5532815808045166,0.71240345297592
lung_031,255,EfficientSAM (VIT-tiny),0.5844240837696335,0.7377116893845518
lung_031,255,EfficientSAM (VIT-small),0.611439842209073,0.758873929008568
lung_031,256,EfficientSAM (VIT-tiny),0.5973724884080371,0.7479438800193517
lung_031,256,EfficientSAM (VIT-small),0.5988835725677831,0.7491271820448878
lung_031,257,EfficientSAM (VIT-tiny),0.5941278065630398,0.7453954496208017
lung_031,257,EfficientSAM (VIT-small),0.5378006872852233,0.6994413407821229
lung_031,258,EfficientSAM (VIT-tiny),0.5303819444444444,0.6931366988088485
lung_031,258,EfficientSAM (VIT-small),0.4991304347826087,0.665893271461717
lung_031,259,EfficientSAM (VIT-tiny),0.4881398252184769,0.6560402684563759
lung_031,259,EfficientSAM (VIT-small),0.4227441285537701,0.5942658557775847
lung_031,260,EfficientSAM (VIT-tiny),0.5929411764705882,0.7444608567208272
lung_031,260,EfficientSAM (VIT-small),0.4810690423162583,0.649624060150376
lung_031,261,EfficientSAM (VIT-tiny),0.5045751633986928,0.6707211120764552
lung_031,261,EfficientSAM (VIT-small),0.4879898862199747,0.6559048428207307
lung_031,262,EfficientSAM (VIT-tiny),0.5638432364096081,0.7210994341147938
lung_031,262,EfficientSAM (VIT-small),0.4607961399276236,0.6308835672997523
lung_031,263,EfficientSAM (VIT-tiny),0.5591133004926109,0.717219589257504
lung_031,263,EfficientSAM (VIT-small),0.4976635514018692,0.6645865834633385
lung_031,264,EfficientSAM (VIT-tiny),0.5907960199004975,0.7427677873338546
lung_031,264,EfficientSAM (VIT-small),0.4921212121212121,0.6596263200649878
lung_031,265,EfficientSAM (VIT-tiny),0.5535444947209653,0.7126213592233009
lung_031,265,EfficientSAM (VIT-small),0.5171428571428571,0.6817325800376648
lung_031,266,EfficientSAM (VIT-tiny),0.3208076275939427,0.4857749469214437
lung_031,266,EfficientSAM (VIT-small),0.2170675830469645,0.3567058823529411
